quarks,B,S,J,status,dE
bbUSSC,-0.6666666666666666,2,2.0,Allowed,-88.828911
bbUSSC,-0.6666666666666666,2,3.0,Allowed,-88.580718
bbUSSB,-0.6666666666666666,2,0.0,Allowed,-86.425297
bbUSSB,-0.6666666666666666,2,1.0,Allowed,-86.177104
bbUSSB,-0.6666666666666666,2,2.0,Allowed,-85.928911
bbUSSB,-0.6666666666666666,2,3.0,Allowed,-85.680718
bbUSCC,-0.6666666666666666,1,0.0,Allowed,-87.757131
bbUSCC,-0.6666666666666666,1,1.0,Allowed,-87.508938
bbUSCC,-0.6666666666666666,1,2.0,Allowed,-87.260745
bbUSCC,-0.6666666666666666,1,3.0,Allowed,-87.012552
bbUSCB,-0.6666666666666666,1,0.0,Allowed,-84.857131
bbUSCB,-0.6666666666666666,1,1.0,Allowed,-84.608938
bbUSCB,-0.6666666666666666,1,2.0,Allowed,-84.36074500000001
bbUSCB,-0.6666666666666666,1,3.0,Allowed,-84.112552
bbUSBB,-0.6666666666666666,1,0.0,Allowed,-81.957131
bbUSBB,-0.6666666666666666,1,1.0,Allowed,-81.708938
bbUSBB,-0.6666666666666666,1,2.0,Allowed,-81.460745
bbUSBB,-0.6666666666666666,1,3.0,Allowed,-81.212552
bbUCCC,-0.6666666666666666,0,0.0,Allowed,-86.48896500000001
bbUCCC,-0.6666666666666666,0,1.0,Allowed,-86.240772
bbUCCC,-0.6666666666666666,0,2.0,Allowed,-85.992579
bbUCCC,-0.6666666666666666,0,3.0,Allowed,-85.744386
bbUCCB,-0.6666666666666666,0,0.0,Allowed,-83.588965
bbUCCB,-0.6666666666666666,0,1.0,Allowed,-83.340772
bbUCCB,-0.6666666666666666,0,2.0,Allowed,-83.092579
bbUCCB,-0.6666666666666666,0,3.0,Allowed,-82.844386
bbUCBB,-0.6666666666666666,0,0.0,Allowed,-80.688965
bbUCBB,-0.6666666666666666,0,1.0,Allowed,-80.440772
bbUCBB,-0.6666666666666666,0,2.0,Allowed,-80.192579
bbUCBB,-0.6666666666666666,0,3.0,Allowed,-79.94438600000001
bbUBBB,-0.6666666666666666,0,0.0,Allowed,-77.788965
bbUBBB,-0.6666666666666666,0,1.0,Allowed,-77.540772
bbUBBB,-0.6666666666666666,0,2.0,Allowed,-77.292579
bbUBBB,-0.6666666666666666,0,3.0,Allowed,-77.044386
bbDDDD,-0.6666666666666666,0,0.0,Allowed,-91.078965
bbDDDD,-0.6666666666666666,0,1.0,Allowed,-90.830772
bbDDDD,-0.6666666666666666,0,2.0,Allowed,-90.582579
bbDDDD,-0.6666666666666666,0,3.0,Allowed,-90.334386
bbDDDS,-0.6666666666666666,1,0.0,Allowed,-90.967131
bbDDDS,-0.6666666666666666,1,1.0,Allowed,-90.71893800000001
bbDDDS,-0.6666666666666666,1,2.0,Allowed,-90.470745
bbDDDS,-0.6666666666666666,1,3.0,Allowed,-90.22255200000001
bbDDDC,-0.6666666666666666,0,0.0,Allowed,-89.548965
bbDDDC,-0.6666666666666666,0,1.0,Allowed,-89.300772
bbDDDC,-0.6666666666666666,0,2.0,Allowed,-89.05257900000001
bbDDDC,-0.6666666666666666,0,3.0,Allowed,-88.804386
bbDDDB,-0.6666666666666666,0,0.0,Allowed,-86.648965
bbDDDB,-0.6666666666666666,0,1.0,Allowed,-86.400772
bbDDDB,-0.6666666666666666,0,2.0,Allowed,-86.152579
bbDDDB,-0.6666666666666666,0,3.0,Allowed,-85.904386
bbDDSS,-0.6666666666666666,2,0.0,Allowed,-90.85529700000001
bbDDSS,-0.6666666666666666,2,1.0,Allowed,-90.607104
bbDDSS,-0.6666666666666666,2,2.0,Allowed,-90.358911
bbDDSS,-0.6666666666666666,2,3.0,Allowed,-90.110718
bbDDSC,-0.6666666666666666,1,0.0,Allowed,-89.437131
bbDDSC,-0.6666666666666666,1,1.0,Allowed,-89.18893800000001
bbDDSC,-0.6666666666666666,1,2.0,Allowed,-88.940745
bbDDSC,-0.6666666666666666,1,3.0,Allowed,-88.692552
bbDDSB,-0.6666666666666666,1,0.0,Allowed,-86.537131
bbDDSB,-0.6666666666666666,1,1.0,Allowed,-86.288938
bbDDSB,-0.6666666666666666,1,2.0,Allowed,-86.040745
bbDDSB,-0.6666666666666666,1,3.0,Allowed,-85.792552
bbDDCC,-0.6666666666666666,0,0.0,Allowed,-87.868965
bbDDCC,-0.6666666666666666,0,1.0,Allowed,-87.620772
bbDDCC,-0.6666666666666666,0,2.0,Allowed,-87.372579
bbDDCC,-0.6666666666666666,0,3.0,Allowed,-87.124386
bbDDCB,-0.6666666666666666,0,0.0,Allowed,-84.968965
bbDDCB,-0.6666666666666666,0,1.0,Allowed,-84.720772
bbDDCB,-0.6666666666666666,0,2.0,Allowed,-84.472579
bbDDCB,-0.6666666666666666,0,3.0,Allowed,-84.224386
bbDDBB,-0.6666666666666666,0,0.0,Allowed,-82.068965
bbDDBB,-0.6666666666666666,0,1.0,Allowed,-81.820772
bbDDBB,-0.6666666666666666,0,2.0,Allowed,-81.572579
bbDDBB,-0.6666666666666666,0,3.0,Allowed,-81.324386
bbDSSS,-0.6666666666666666,3,0.0,Allowed,-90.743463
bbDSSS,-0.6666666666666666,3,1.0,Allowed,-90.49527
bbDSSS,-0.6666666666666666,3,2.0,Allowed,-90.247077
bbDSSS,-0.6666666666666666,3,3.0,Allowed,-89.998884
bbDSSC,-0.6666666666666666,2,0.0,Allowed,-89.325297
bbDSSC,-0.6666666666666666,2,1.0,Allowed,-89.077104
bbDSSC,-0.6666666666666666,2,2.0,Allowed,-88.828911
bbDSSC,-0.6666666666666666,2,3.0,Allowed,-88.580718
bbDSSB,-0.6666666666666666,2,0.0,Allowed,-86.425297
bbDSSB,-0.6666666666666666,2,1.0,Allowed,-86.177104
bbDSSB,-0.6666666666666666,2,2.0,Allowed,-85.928911
bbDSSB,-0.6666666666666666,2,3.0,Allowed,-85.680718
bbDSCC,-0.6666666666666666,1,0.0,Allowed,-87.757131
bbDSCC,-0.6666666666666666,1,1.0,Allowed,-87.508938
bbDSCC,-0.6666666666666666,1,2.0,Allowed,-87.260745
bbDSCC,-0.6666666666666666,1,3.0,Allowed,-87.012552
bbDSCB,-0.6666666666666666,1,0.0,Allowed,-84.857131
bbDSCB,-0.6666666666666666,1,1.0,Allowed,-84.608938
bbDSCB,-0.6666666666666666,1,2.0,Allowed,-84.36074500000001
bbDSCB,-0.6666666666666666,1,3.0,Allowed,-84.112552
bbDSBB,-0.6666666666666666,1,0.0,Allowed,-81.957131
bbDSBB,-0.6666666666666666,1,1.0,Allowed,-81.708938
bbDSBB,-0.6666666666666666,1,2.0,Allowed,-81.460745
bbDSBB,-0.6666666666666666,1,3.0,Allowed,-81.212552
bbDCCC,-0.6666666666666666,0,0.0,Allowed,-86.48896500000001
bbDCCC,-0.6666666666666666,0,1.0,Allowed,-86.240772
bbDCCC,-0.6666666666666666,0,2.0,Allowed,-85.992579
bbDCCC,-0.6666666666666666,0,3.0,Allowed,-85.744386
bbDCCB,-0.6666666666666666,0,0.0,Allowed,-83.588965
bbDCCB,-0.6666666666666666,0,1.0,Allowed,-83.340772
bbDCCB,-0.6666666666666666,0,2.0,Allowed,-83.092579
bbDCCB,-0.6666666666666666,0,3.0,Allowed,-82.844386
bbDCBB,-0.6666666666666666,0,0.0,Allowed,-80.688965
bbDCBB,-0.6666666666666666,0,1.0,Allowed,-80.440772
bbDCBB,-0.6666666666666666,0,2.0,Allowed,-80.192579
bbDCBB,-0.6666666666666666,0,3.0,Allowed,-79.94438600000001
bbDBBB,-0.6666666666666666,0,0.0,Allowed,-77.788965
bbDBBB,-0.6666666666666666,0,1.0,Allowed,-77.540772
bbDBBB,-0.6666666666666666,0,2.0,Allowed,-77.292579
bbDBBB,-0.6666666666666666,0,3.0,Allowed,-77.044386
bbSSSS,-0.6666666666666666,4,0.0,Allowed,-90.631629
bbSSSS,-0.6666666666666666,4,1.0,Allowed,-90.383436
bbSSSS,-0.6666666666666666,4,2.0,Allowed,-90.135243
bbSSSS,-0.6666666666666666,4,3.0,Allowed,-89.88705
bbSSSC,-0.6666666666666666,3,0.0,Allowed,-89.213463
bbSSSC,-0.6666666666666666,3,1.0,Allowed,-88.96527
bbSSSC,-0.6666666666666666,3,2.0,Allowed,-88.717077
bbSSSC,-0.6666666666666666,3,3.0,Allowed,-88.468884
bbSSSB,-0.6666666666666666,3,0.0,Allowed,-86.313463
bbSSSB,-0.6666666666666666,3,1.0,Allowed,-86.06527
bbSSSB,-0.6666666666666666,3,2.0,Allowed,-85.817077
bbSSSB,-0.6666666666666666,3,3.0,Allowed,-85.568884
bbSSCC,-0.6666666666666666,2,0.0,Allowed,-87.645297
bbSSCC,-0.6666666666666666,2,1.0,Allowed,-87.397104
bbSSCC,-0.6666666666666666,2,2.0,Allowed,-87.148911
bbSSCC,-0.6666666666666666,2,3.0,Allowed,-86.900718
bbSSCB,-0.6666666666666666,2,0.0,Allowed,-84.745297
bbSSCB,-0.6666666666666666,2,1.0,Allowed,-84.49710400000001
bbSSCB,-0.6666666666666666,2,2.0,Allowed,-84.248911
bbSSCB,-0.6666666666666666,2,3.0,Allowed,-84.000718
bbSSBB,-0.6666666666666666,2,0.0,Allowed,-81.845297
bbSSBB,-0.6666666666666666,2,1.0,Allowed,-81.597104
bbSSBB,-0.6666666666666666,2,2.0,Allowed,-81.348911
bbSSBB,-0.6666666666666666,2,3.0,Allowed,-81.100718
bbSCCC,-0.6666666666666666,1,0.0,Allowed,-86.377131
bbSCCC,-0.6666666666666666,1,1.0,Allowed,-86.128938
bbSCCC,-0.6666666666666666,1,2.0,Allowed,-85.880745
bbSCCC,-0.6666666666666666,1,3.0,Allowed,-85.632552
bbSCCB,-0.6666666666666666,1,0.0,Allowed,-83.477131
bbSCCB,-0.6666666666666666,1,1.0,Allowed,-83.228938
bbSCCB,-0.6666666666666666,1,2.0,Allowed,-82.980745
bbSCCB,-0.6666666666666666,1,3.0,Allowed,-82.732552
bbSCBB,-0.6666666666666666,1,0.0,Allowed,-80.57713100000001
bbSCBB,-0.6666666666666666,1,1.0,Allowed,-80.328938
bbSCBB,-0.6666666666666666,1,2.0,Allowed,-80.08074500000001
bbSCBB,-0.6666666666666666,1,3.0,Allowed,-79.83255199999999
bbSBBB,-0.6666666666666666,1,0.0,Allowed,-77.677131
bbSBBB,-0.6666666666666666,1,1.0,Allowed,-77.428938
bbSBBB,-0.6666666666666666,1,2.0,Allowed,-77.180745
bbSBBB,-0.6666666666666666,1,3.0,Allowed,-76.932552
bbCCCC,-0.6666666666666666,0,0.0,Allowed,-84.958965
bbCCCC,-0.6666666666666666,0,1.0,Allowed,-84.710772
bbCCCC,-0.6666666666666666,0,2.0,Allowed,-84.462579
bbCCCC,-0.6666666666666666,0,3.0,Allowed,-84.214386
bbCCCB,-0.6666666666666666,0,0.0,Allowed,-82.058965
bbCCCB,-0.6666666666666666,0,1.0,Allowed,-81.810772
bbCCCB,-0.6666666666666666,0,2.0,Allowed,-81.562579
bbCCCB,-0.6666666666666666,0,3.0,Allowed,-81.314386
bbCCBB,-0.6666666666666666,0,0.0,Allowed,-79.158965
bbCCBB,-0.6666666666666666,0,1.0,Allowed,-78.91077200000001
bbCCBB,-0.6666666666666666,0,2.0,Allowed,-78.662579
bbCCBB,-0.6666666666666666,0,3.0,Allowed,-78.41438600000001
bbCBBB,-0.6666666666666666,0,0.0,Allowed,-76.258965
bbCBBB,-0.6666666666666666,0,1.0,Allowed,-76.010772
bbCBBB,-0.6666666666666666,0,2.0,Allowed,-75.762579
bbCBBB,-0.6666666666666666,0,3.0,Allowed,-75.514386
bbBBBB,-0.6666666666666666,0,0.0,Allowed,-73.358965
bbBBBB,-0.6666666666666666,0,1.0,Allowed,-73.110772
bbBBBB,-0.6666666666666666,0,2.0,Allowed,-72.862579
bbBBBB,-0.6666666666666666,0,3.0,Allowed,-72.614386
bUUUUU,-1.3333333333333333,0,0.0,Allowed,-95.197065
bUUUUU,-1.3333333333333333,0,1.0,Allowed,-94.948872
bUUUUU,-1.3333333333333333,0,2.0,Allowed,-94.700679
bUUUUU,-1.3333333333333333,0,3.0,Allowed,-94.452486
bUUUUD,-1.3333333333333333,0,0.0,Allowed,-95.197065
bUUUUD,-1.3333333333333333,0,1.0,Allowed,-94.948872
bUUUUD,-1.3333333333333333,0,2.0,Allowed,-94.700679
bUUUUD,-1.3333333333333333,0,3.0,Allowed,-94.452486
bUUUUS,-1.3333333333333333,1,0.0,Allowed,-95.085231
bUUUUS,-1.3333333333333333,1,1.0,Allowed,-94.837038
bUUUUS,-1.3333333333333333,1,2.0,Allowed,-94.588845
bUUUUS,-1.3333333333333333,1,3.0,Allowed,-94.340652
bUUUUC,-1.3333333333333333,0,0.0,Allowed,-93.917065
bUUUUC,-1.3333333333333333,0,1.0,Allowed,-93.668872
bUUUUC,-1.3333333333333333,0,2.0,Allowed,-93.420679
bUUUUC,-1.3333333333333333,0,3.0,Allowed,-93.172486
bUUUUB,-1.3333333333333333,0,0.0,Allowed,-91.017065
bUUUUB,-1.3333333333333333,0,1.0,Allowed,-90.768872
bUUUUB,-1.3333333333333333,0,2.0,Allowed,-90.520679
bUUUUB,-1.3333333333333333,0,3.0,Allowed,-90.272486
bUUUDD,-1.3333333333333333,0,0.0,Allowed,-95.197065
bUUUDD,-1.3333333333333333,0,1.0,Allowed,-94.948872
bUUUDD,-1.3333333333333333,0,2.0,Allowed,-94.700679
bUUUDD,-1.3333333333333333,0,3.0,Allowed,-94.452486
bUUUDS,-1.3333333333333333,1,0.0,Allowed,-95.085231
bUUUDS,-1.3333333333333333,1,1.0,Allowed,-94.837038
bUUUDS,-1.3333333333333333,1,2.0,Allowed,-94.588845
bUUUDS,-1.3333333333333333,1,3.0,Allowed,-94.340652
bUUUDC,-1.3333333333333333,0,0.0,Allowed,-93.917065
bUUUDC,-1.3333333333333333,0,1.0,Allowed,-93.668872
bUUUDC,-1.3333333333333333,0,2.0,Allowed,-93.420679
bUUUDC,-1.3333333333333333,0,3.0,Allowed,-93.172486
bUUUDB,-1.3333333333333333,0,0.0,Allowed,-91.017065
bUUUDB,-1.3333333333333333,0,1.0,Allowed,-90.768872
bUUUDB,-1.3333333333333333,0,2.0,Allowed,-90.520679
bUUUDB,-1.3333333333333333,0,3.0,Allowed,-90.272486
bUUUSS,-1.3333333333333333,2,0.0,Allowed,-94.973397
bUUUSS,-1.3333333333333333,2,1.0,Allowed,-94.725204
bUUUSS,-1.3333333333333333,2,2.0,Allowed,-94.477011
bUUUSS,-1.3333333333333333,2,3.0,Allowed,-94.228818
bUUUSC,-1.3333333333333333,1,0.0,Allowed,-93.805231
bUUUSC,-1.3333333333333333,1,1.0,Allowed,-93.557038
bUUUSC,-1.3333333333333333,1,2.0,Allowed,-93.308845
bUUUSC,-1.3333333333333333,1,3.0,Allowed,-93.060652
bUUUSB,-1.3333333333333333,1,0.0,Allowed,-90.905231
bUUUSB,-1.3333333333333333,1,1.0,Allowed,-90.657038
bUUUSB,-1.3333333333333333,1,2.0,Allowed,-90.408845
bUUUSB,-1.3333333333333333,1,3.0,Allowed,-90.160652
bUUUCC,-1.3333333333333333,0,0.0,Allowed,-92.387065
bUUUCC,-1.3333333333333333,0,1.0,Allowed,-92.138872
bUUUCC,-1.3333333333333333,0,2.0,Allowed,-91.890679
bUUUCC,-1.3333333333333333,0,3.0,Allowed,-91.642486
bUUUCB,-1.3333333333333333,0,0.0,Allowed,-89.487065
bUUUCB,-1.3333333333333333,0,1.0,Allowed,-89.238872
bUUUCB,-1.3333333333333333,0,2.0,Allowed,-88.990679
bUUUCB,-1.3333333333333333,0,3.0,Allowed,-88.742486
bUUUBB,-1.3333333333333333,0,0.0,Allowed,-86.587065
bUUUBB,-1.3333333333333333,0,1.0,Allowed,-86.338872
bUUUBB,-1.3333333333333333,0,2.0,Allowed,-86.090679
bUUUBB,-1.3333333333333333,0,3.0,Allowed,-85.84248600000001
bUUDDD,-1.3333333333333333,0,0.0,Allowed,-95.197065
bUUDDD,-1.3333333333333333,0,1.0,Allowed,-94.948872
bUUDDD,-1.3333333333333333,0,2.0,Allowed,-94.700679
bUUDDD,-1.3333333333333333,0,3.0,Allowed,-94.452486
bUUDDS,-1.3333333333333333,1,0.0,Allowed,-95.085231
bUUDDS,-1.3333333333333333,1,1.0,Allowed,-94.837038
bUUDDS,-1.3333333333333333,1,2.0,Allowed,-94.588845
bUUDDS,-1.3333333333333333,1,3.0,Allowed,-94.340652
bUUDDC,-1.3333333333333333,0,0.0,Allowed,-93.917065
bUUDDC,-1.3333333333333333,0,1.0,Allowed,-93.668872
bUUDDC,-1.3333333333333333,0,2.0,Allowed,-93.420679
bUUDDC,-1.3333333333333333,0,3.0,Allowed,-93.172486
bUUDDB,-1.3333333333333333,0,0.0,Allowed,-91.017065
bUUDDB,-1.3333333333333333,0,1.0,Allowed,-90.768872
bUUDDB,-1.3333333333333333,0,2.0,Allowed,-90.520679
bUUDDB,-1.3333333333333333,0,3.0,Allowed,-90.272486
bUUDSS,-1.3333333333333333,2,0.0,Allowed,-94.973397
bUUDSS,-1.3333333333333333,2,1.0,Allowed,-94.725204
bUUDSS,-1.3333333333333333,2,2.0,Allowed,-94.477011
bUUDSS,-1.3333333333333333,2,3.0,Allowed,-94.228818
bUUDSC,-1.3333333333333333,1,0.0,Allowed,-93.805231
bUUDSC,-1.3333333333333333,1,1.0,Allowed,-93.557038
bUUDSC,-1.3333333333333333,1,2.0,Allowed,-93.308845
bUUDSC,-1.3333333333333333,1,3.0,Allowed,-93.060652
bUUDSB,-1.3333333333333333,1,0.0,Allowed,-90.905231
bUUDSB,-1.3333333333333333,1,1.0,Allowed,-90.657038
bUUDSB,-1.3333333333333333,1,2.0,Allowed,-90.408845
bUUDSB,-1.3333333333333333,1,3.0,Allowed,-90.160652
bUUDCC,-1.3333333333333333,0,0.0,Allowed,-92.387065
bUUDCC,-1.3333333333333333,0,1.0,Allowed,-92.138872
bUUDCC,-1.3333333333333333,0,2.0,Allowed,-91.890679
bUUDCC,-1.3333333333333333,0,3.0,Allowed,-91.642486
bUUDCB,-1.3333333333333333,0,0.0,Allowed,-89.487065
bUUDCB,-1.3333333333333333,0,1.0,Allowed,-89.238872
bUUDCB,-1.3333333333333333,0,2.0,Allowed,-88.990679
bUUDCB,-1.3333333333333333,0,3.0,Allowed,-88.742486
bUUDBB,-1.3333333333333333,0,0.0,Allowed,-86.587065
bUUDBB,-1.3333333333333333,0,1.0,Allowed,-86.338872
bUUDBB,-1.3333333333333333,0,2.0,Allowed,-86.090679
bUUDBB,-1.3333333333333333,0,3.0,Allowed,-85.84248600000001
bUUSSS,-1.3333333333333333,3,0.0,Allowed,-94.861563
bUUSSS,-1.3333333333333333,3,1.0,Allowed,-94.61337
bUUSSS,-1.3333333333333333,3,2.0,Allowed,-94.365177
bUUSSS,-1.3333333333333333,3,3.0,Allowed,-94.116984
bUUSSC,-1.3333333333333333,2,0.0,Allowed,-93.693397
bUUSSC,-1.3333333333333333,2,1.0,Allowed,-93.445204
bUUSSC,-1.3333333333333333,2,2.0,Allowed,-93.197011
bUUSSC,-1.3333333333333333,2,3.0,Allowed,-92.948818
bUUSSB,-1.3333333333333333,2,0.0,Allowed,-90.793397
bUUSSB,-1.3333333333333333,2,1.0,Allowed,-90.545204
bUUSSB,-1.3333333333333333,2,2.0,Allowed,-90.297011
bUUSSB,-1.3333333333333333,2,3.0,Allowed,-90.048818
bUUSCC,-1.3333333333333333,1,0.0,Allowed,-92.275231
bUUSCC,-1.3333333333333333,1,1.0,Allowed,-92.027038
bUUSCC,-1.3333333333333333,1,2.0,Allowed,-91.778845
bUUSCC,-1.3333333333333333,1,3.0,Allowed,-91.530652
bUUSCB,-1.3333333333333333,1,0.0,Allowed,-89.375231
bUUSCB,-1.3333333333333333,1,1.0,Allowed,-89.127038
bUUSCB,-1.3333333333333333,1,2.0,Allowed,-88.878845
bUUSCB,-1.3333333333333333,1,3.0,Allowed,-88.630652
bUUSBB,-1.3333333333333333,1,0.0,Allowed,-86.47523100000001
bUUSBB,-1.3333333333333333,1,1.0,Allowed,-86.227038
bUUSBB,-1.3333333333333333,1,2.0,Allowed,-85.978845
bUUSBB,-1.3333333333333333,1,3.0,Allowed,-85.730652
bUUCCC,-1.3333333333333333,0,0.0,Allowed,-90.707065
bUUCCC,-1.3333333333333333,0,1.0,Allowed,-90.458872
bUUCCC,-1.3333333333333333,0,2.0,Allowed,-90.210679
bUUCCC,-1.3333333333333333,0,3.0,Allowed,-89.962486
bUUCCB,-1.3333333333333333,0,0.0,Allowed,-87.807065
bUUCCB,-1.3333333333333333,0,1.0,Allowed,-87.558872
bUUCCB,-1.3333333333333333,0,2.0,Allowed,-87.310679
bUUCCB,-1.3333333333333333,0,3.0,Allowed,-87.062486
bUUCBB,-1.3333333333333333,0,0.0,Allowed,-84.907065
bUUCBB,-1.3333333333333333,0,1.0,Allowed,-84.658872
bUUCBB,-1.3333333333333333,0,2.0,Allowed,-84.410679
bUUCBB,-1.3333333333333333,0,3.0,Allowed,-84.162486
bUUBBB,-1.3333333333333333,0,0.0,Allowed,-82.00706500000001
bUUBBB,-1.3333333333333333,0,1.0,Allowed,-81.758872
bUUBBB,-1.3333333333333333,0,2.0,Allowed,-81.51067900000001
bUUBBB,-1.3333333333333333,0,3.0,Allowed,-81.262486
bUDDDD,-1.3333333333333333,0,0.0,Allowed,-95.197065
bUDDDD,-1.3333333333333333,0,1.0,Allowed,-94.948872
bUDDDD,-1.3333333333333333,0,2.0,Allowed,-94.700679
bUDDDD,-1.3333333333333333,0,3.0,Allowed,-94.452486
bUDDDS,-1.3333333333333333,1,0.0,Allowed,-95.085231
bUDDDS,-1.3333333333333333,1,1.0,Allowed,-94.837038
bUDDDS,-1.3333333333333333,1,2.0,Allowed,-94.588845
bUDDDS,-1.3333333333333333,1,3.0,Allowed,-94.340652
bUDDDC,-1.3333333333333333,0,0.0,Allowed,-93.917065
bUDDDC,-1.3333333333333333,0,1.0,Allowed,-93.668872
bUDDDC,-1.3333333333333333,0,2.0,Allowed,-93.420679
bUDDDC,-1.3333333333333333,0,3.0,Allowed,-93.172486
bUDDDB,-1.3333333333333333,0,0.0,Allowed,-91.017065
bUDDDB,-1.3333333333333333,0,1.0,Allowed,-90.768872
bUDDDB,-1.3333333333333333,0,2.0,Allowed,-90.520679
bUDDDB,-1.3333333333333333,0,3.0,Allowed,-90.272486
bUDDSS,-1.3333333333333333,2,0.0,Allowed,-94.973397
bUDDSS,-1.3333333333333333,2,1.0,Allowed,-94.725204
bUDDSS,-1.3333333333333333,2,2.0,Allowed,-94.477011
bUDDSS,-1.3333333333333333,2,3.0,Allowed,-94.228818
bUDDSC,-1.3333333333333333,1,0.0,Allowed,-93.805231
bUDDSC,-1.3333333333333333,1,1.0,Allowed,-93.557038
bUDDSC,-1.3333333333333333,1,2.0,Allowed,-93.308845
bUDDSC,-1.3333333333333333,1,3.0,Allowed,-93.060652
bUDDSB,-1.3333333333333333,1,0.0,Allowed,-90.905231
bUDDSB,-1.3333333333333333,1,1.0,Allowed,-90.657038
bUDDSB,-1.3333333333333333,1,2.0,Allowed,-90.408845
bUDDSB,-1.3333333333333333,1,3.0,Allowed,-90.160652
bUDDCC,-1.3333333333333333,0,0.0,Allowed,-92.387065
bUDDCC,-1.3333333333333333,0,1.0,Allowed,-92.138872
bUDDCC,-1.3333333333333333,0,2.0,Allowed,-91.890679
bUDDCC,-1.3333333333333333,0,3.0,Allowed,-91.642486
bUDDCB,-1.3333333333333333,0,0.0,Allowed,-89.487065
bUDDCB,-1.3333333333333333,0,1.0,Allowed,-89.238872
bUDDCB,-1.3333333333333333,0,2.0,Allowed,-88.990679
bUDDCB,-1.3333333333333333,0,3.0,Allowed,-88.742486
bUDDBB,-1.3333333333333333,0,0.0,Allowed,-86.587065
bUDDBB,-1.3333333333333333,0,1.0,Allowed,-86.338872
bUDDBB,-1.3333333333333333,0,2.0,Allowed,-86.090679
bUDDBB,-1.3333333333333333,0,3.0,Allowed,-85.84248600000001
bUDSSS,-1.3333333333333333,3,0.0,Allowed,-94.861563
bUDSSS,-1.3333333333333333,3,1.0,Allowed,-94.61337
bUDSSS,-1.3333333333333333,3,2.0,Allowed,-94.365177
bUDSSS,-1.3333333333333333,3,3.0,Allowed,-94.116984
bUDSSC,-1.3333333333333333,2,0.0,Allowed,-93.693397
bUDSSC,-1.3333333333333333,2,1.0,Allowed,-93.445204
bUDSSC,-1.3333333333333333,2,2.0,Allowed,-93.197011
bUDSSC,-1.3333333333333333,2,3.0,Allowed,-92.948818
bUDSSB,-1.3333333333333333,2,0.0,Allowed,-90.793397
bUDSSB,-1.3333333333333333,2,1.0,Allowed,-90.545204
bUDSSB,-1.3333333333333333,2,2.0,Allowed,-90.297011
bUDSSB,-1.3333333333333333,2,3.0,Allowed,-90.048818
bUDSCC,-1.3333333333333333,1,0.0,Allowed,-92.275231
bUDSCC,-1.3333333333333333,1,1.0,Allowed,-92.027038
bUDSCC,-1.3333333333333333,1,2.0,Allowed,-91.778845
bUDSCC,-1.3333333333333333,1,3.0,Allowed,-91.530652
bUDSCB,-1.3333333333333333,1,0.0,Allowed,-89.375231
bUDSCB,-1.3333333333333333,1,1.0,Allowed,-89.127038
bUDSCB,-1.3333333333333333,1,2.0,Allowed,-88.878845
bUDSCB,-1.3333333333333333,1,3.0,Allowed,-88.630652
bUDSBB,-1.3333333333333333,1,0.0,Allowed,-86.47523100000001
bUDSBB,-1.3333333333333333,1,1.0,Allowed,-86.227038
bUDSBB,-1.3333333333333333,1,2.0,Allowed,-85.978845
bUDSBB,-1.3333333333333333,1,3.0,Allowed,-85.730652
bUDCCC,-1.3333333333333333,0,0.0,Allowed,-90.707065
bUDCCC,-1.3333333333333333,0,1.0,Allowed,-90.458872
bUDCCC,-1.3333333333333333,0,2.0,Allowed,-90.210679
bUDCCC,-1.3333333333333333,0,3.0,Allowed,-89.962486
bUDCCB,-1.3333333333333333,0,0.0,Allowed,-87.807065
bUDCCB,-1.3333333333333333,0,1.0,Allowed,-87.558872
bUDCCB,-1.3333333333333333,0,2.0,Allowed,-87.310679
bUDCCB,-1.3333333333333333,0,3.0,Allowed,-87.062486
bUDCBB,-1.3333333333333333,0,0.0,Allowed,-84.907065
bUDCBB,-1.3333333333333333,0,1.0,Allowed,-84.658872
bUDCBB,-1.3333333333333333,0,2.0,Allowed,-84.410679
bUDCBB,-1.3333333333333333,0,3.0,Allowed,-84.162486
bUDBBB,-1.3333333333333333,0,0.0,Allowed,-82.00706500000001
bUDBBB,-1.3333333333333333,0,1.0,Allowed,-81.758872
bUDBBB,-1.3333333333333333,0,2.0,Allowed,-81.51067900000001
bUDBBB,-1.3333333333333333,0,3.0,Allowed,-81.262486
bUSSSS,-1.3333333333333333,4,0.0,Allowed,-94.749729
bUSSSS,-1.3333333333333333,4,1.0,Allowed,-94.501536
bUSSSS,-1.3333333333333333,4,2.0,Allowed,-94.253343
bUSSSS,-1.3333333333333333,4,3.0,Allowed,-94.00515
bUSSSC,-1.3333333333333333,3,0.0,Allowed,-93.581563
bUSSSC,-1.3333333333333333,3,1.0,Allowed,-93.33337
bUSSSC,-1.3333333333333333,3,2.0,Allowed,-93.085177
bUSSSC,-1.3333333333333333,3,3.0,Allowed,-92.836984
bUSSSB,-1.3333333333333333,3,0.0,Allowed,-90.681563
bUSSSB,-1.3333333333333333,3,1.0,Allowed,-90.43337
bUSSSB,-1.3333333333333333,3,2.0,Allowed,-90.185177
bUSSSB,-1.3333333333333333,3,3.0,Allowed,-89.936984
bUSSCC,-1.3333333333333333,2,0.0,Allowed,-92.163397
bUSSCC,-1.3333333333333333,2,1.0,Allowed,-91.915204
bUSSCC,-1.3333333333333333,2,2.0,Allowed,-91.667011
